_id,title,url,tag_current,id_related,title_related,tag_related
355654,Community-powered solutions to the climate crisis,https://www.ted.com/talks/rahwa_ghirmatzion_and_zelalem_adefris_community_powered_solutions_to_the_climate_crisis,"climate change,environment,social change,community,activism,leadership,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
355949,Climate justice can't happen without racial justice,https://www.ted.com/talks/david_lammy_climate_justice_can_t_happen_without_racial_justice,"climate change,environment,social change,health care,activism,race,leadership,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356145,The race to a zero-emission world starts now	,https://www.ted.com/talks/antonio_guterres_the_race_to_a_zero_emission_world_starts_now,"climate change,environment,sustainability,leadership,government,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356154,The case for stubborn optimism on climate,https://www.ted.com/talks/christiana_figueres_the_case_for_stubborn_optimism_on_climate,"climate change,environment,collaboration,leadership,motivation,Countdown","2480.0,2784.0,2480.0,2784.0,2480.0,2784.0","The inside story of the Paris climate agreement,A climate solution where all sides can win,The inside story of the Paris climate agreement,A climate solution where all sides can win,The inside story of the Paris climate agreement,A climate solution where all sides can win","culture,design,architecture,collaboration,library,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,design,architecture,collaboration,library,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,design,architecture,collaboration,library,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356160,Europe's plan to become the first carbon-neutral continent,https://www.ted.com/talks/ursula_von_der_leyen_europe_s_plan_to_become_the_first_carbon_neutral_continent,"climate change,politics,sustainability,economics,leadership,government,policy,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356168,Amazon's climate pledge to be net-zero by 2040,https://www.ted.com/talks/dave_clark_and_kara_hurst_amazon_s_climate_pledge_to_be_net_zero_by_2040,"climate change,environment,sustainability,business,leadership,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356176,Fossil fuel companies know how to stop global warming. Why don't they?,https://www.ted.com/talks/myles_allen_fossil_fuel_companies_know_how_to_stop_global_warming_why_don_t_they,"climate change,environment,business,leadership,energy,Countdown,fossil fuels","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356178,The joy of taking out the trash,https://www.ted.com/talks/aparna_nancherla_the_joy_of_taking_out_the_trash,"climate change,sustainability,comedy,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356259,Apple's promise to be carbon neutral by 2030,https://www.ted.com/talks/lisa_jackson_and_liz_ogbu_apple_s_promise_to_be_carbon_neutral_by_2030,"climate change,environment,sustainability,technology,business,innovation,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
356686,The mood-boosting power of crying,https://www.ted.com/talks/kathy_mendias_the_mood_boosting_power_of_crying,"relationships,humanity,mental health,emotions","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
357322,Our moral imperative to act on climate change -- and 3 steps we can take,https://www.ted.com/talks/his_holiness_pope_francis_our_moral_imperative_to_act_on_climate_change_and_3_steps_we_can_take,"climate change,environment,sustainability,education,social change,creativity,community,religion,leadership,Christianity,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
357513,3 steps to stop remote work burnout,https://www.ted.com/talks/morra_aarons_mele_3_steps_to_stop_remote_work_burnout,"business,work,personality,work-life balance","58012.0,58012.0,58012.0","How to embrace emotions at work,How to embrace emotions at work,How to embrace emotions at work","culture,technology,design,invention,history,culture,technology,design,invention,history,culture,technology,design,invention,history"
357699,What is net-zero?,https://www.ted.com/talks/kristen_bell_giant_ant_what_is_net_zero,"climate change,science,TED-Ed,animation,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
357703,Why is 1.5 degrees such a big deal?,https://www.ted.com/talks/kristen_bell_giant_ant_why_is_1_5_degrees_such_a_big_deal,"climate change,science,TED-Ed,animation,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
